text,class
c)następuje w momencie wypowiedzenia przez Użytkownika BE usługi Bankowości Internetowej. 12.Użytkownik BE zobowiązany jest do przestrzegania zasad bezpieczeństwa zawartych w §23 niniejszego Regulaminu rachunków.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Strony dopuszczają wpłatę innych opłat bezpośrednio gotówką w sekretariacie Szkoły. 8.W przypadku opóźnienia w zapłacie czesnego i innych opłat szkoła ma prawo naliczyć ipobrać odsetki w wysokośi ustawowej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Rodzaj i wysokość 1. Kredyt oprocentowany jest według stałej/zmiennej stopy procentowej, która w dniu podpisania umowy wynosi % w stosunku rocznym.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Suma ubezpieczenia stanowi górną granicę odpowiedzialności dla każdego jednego wypadku w okresie ubezpieczenia. 3.Suma ubezpieczenia dla każdego zakresu ubezpieczenia nie ulega zmniejszeniu o kwotę wypłaconego odszkodowania.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Koniec opcji z kredytowaniem kosztów Koszty ponoszone przez Kredytobiorcę 2. W związku z zawarciem niniejszej Umowy i udzieleniem Kredytu, Kredytobiorca ponosi następujące koszty: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
-najemcy na podstawie zawartej umowy najmu. 2.bez tytułu prawnego do lokalu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
-zmiany nastawy wstępnej zaworu termostatycznego; -spuszczanie wody z instalacji grzewczej;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2. Cesja na rzecz Banku praw z ubezpieczenia od ognia i innych zdarzeń losowych dotycząca nieruchomości, o której mowa w pkt. 1 nr DK/CP-N//15 3.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
wersja 10). 3.Do dokonywania zakupów w Sklepie niezbędne jest posiadanie aktywnego konta poczty elektronicznej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a lub b miały wpływ na zajście zdarzenia; 4 Z, A X. 'vrG ■ WrSX?’.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
d)sporządzenie i wysłanie przedsądowego wezwania do zapłaty Pożyczkobiorcy /Poręczyciela. Przypomnienie telefoniczne następuje po 3 dniu przeterminowania i może być powtórzone po 15; 26 oraz 60 dniu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Kredytobiorca wnioskuje o wypłatę wg poniższego wskazania:  a) kwoty .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
•Status sponsora Imprezy przyznaje wyłącznie Organizator. Organizator nie ponosi odpowiedzialności za skutki działania Siły Wyższej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
c)gdy Operator zaprzestanie działalności gospodarczej; d)gdy Operator utraci prawo do świadczenia Usługi Telekomunikacyjnych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"REKLAMACJE §26 1.Reklamacje, mogą być składane:  a)w formie pisemnej:",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"O uchyleniu uchwały Zarząd Organu Prowadzącego niezwłocznie powiadamia organ, który uchwałę podjął. Dyrektor §9 Dyrektora powołuje i odwołuje Zarząd Stowarzyszenia, po zasięgnięciu opinii Rady Pedagogicznej.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§4 1.Umowa zostaje zawarta na czas nieokreślony. 2.Umowa na czas nieokreślony może być rozwiązana za jednomiesięcznym wypowiedzeniem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.W sprawach nieuregulowanych niniejszą umową stosuje się przepisy Kodeksu Cywilnego. 3.Świadczeniodawca posługuje się Ogólnymi Warunkami Świadczenia Usług Zdrowotnych, które stanowią Załącznik nr 2 do niniejszej umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Postanowienia niniejszego paragrafu nie mają zastosowania do okoliczności, o których mowa w § 1 ust. 8 oraz § 2 powyżej. 8. 9. 10. 11.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)zapewnienia odpowiednich warunków pracy, c)twórczego realizowania programu nauczania (m.in. autorskiego - zatwierdzonego przez Radę Pedagogiczną),",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"ii)wprowadzanie do obrotu,  iv)wystawianie,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Nie wyłącza to prawa do żądania zaliczki na wydatki związane z wykonywaniem zlecenia. Koszty związane z czynnościami Kancelarii rozliczane są miesięcznie.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6.Korespondencja wysyłana przez Bank kierowana jest na podany przez Posiadacza adres korespondencyjny, numer telefonu komórkowego lub adres poczty elektronicznej. 7.W relacjach Banku z Posiadaczem obowiązuje język polski.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Bilety ulgowe przysługują dzieciom i młodzieży oraz studentom do ukończenia 26. roku życia. Na hali lodowej poza bandami mogą przebywać dorośli opiekunowie dzieci i inne osoby za wykupieniem wstępu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zatem na ostateczny koszt zamówienia składają się cena towaru i cena przesyłki. 17.Liczba zamawianych tytułów nie jest ograniczona.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Jeżeli wniosek będzie pozbawiony uzasadnienia popartego zaświadczeniem lekarskim Dyrektor może odmówić usprawiedliwienia takiej nieobecności. §5 Bezpieczeństwo uczniów 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.W chwili włączenia karty SłM zostaje automatycznie ustanowiony pierwotny kod abonencki dla tej karty. W oparciu o pierwotny kod abonencki Abonent może dokonać zmiany tego kodu, ustanawiając własny kod abonencki.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b) jednorazowych Kodów Token z Karty Display, c)Kodu PIN Bankowości Mobilnej - w wypadku składania Dyspozycji w Bankowości Mobilnej,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
28.Operator stosuje kodeksy dobrych praktyk. Kodeksy dobrych praktyk są dostępne na stronie internetowej Operatora.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
11.W przedszkolu mogą być organizowane inne zajęcia dodatkowe opłacane przez rodziców. Czas trwania zajęć dodatkowych jest dostosowany do możliwości rozwojowych dzieci.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Karta stanowi własność Klubowicza I nie podlega zwrotowi do Klubu po rozwiązaniu Umowy. Do korzystania z karty członkowskiej uprawniony Jest wyłącznie Klubowicz.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"ROZDZIAŁY Postanowienia końcowe § w 1.Dyrektor Żłobka może dokonać jego zmian. 2.Dla zapewnienia wszystkim zainteresowanym dostępu do statutu, zostaje on zamieszczony na tablicy ogłoszeń w siedzibie Żłobka.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6)Gniazdo Dodatkowe - drugie lub kolejne Gniazdo Sieciowe. 7)Gniazdo Sieciowe -Zakończenie Sieci, umożliwiające przy-łączenie Terminala klienckiego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"5.Wydawnictwa i materiały pornograficzne. 6.Wydawnictwa i materiały oraz przedmioty propagujące przemoc, nienawiść.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wysokość limitu prezentowana jest na tablicy informacyjnej w Placówkach Franczyzowych. 7.Bank zapewnia dostęp do rachunków: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"f)co najmniej dobra ocena z zachowania § 16 1.Uczeń ma prawo do: a)zapoznania się z programem nauczania, z jego treścią, celem i stawianymi wymaganiami;",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Nie dotyczy to udostępniania wody lokatorom w budynku wielolokalowym przez właściciela budynku lub zarządcę nieruchomości wspólnej. 2.Pobierania wody z urządzeń wodociągowych poza prz.yłączcm wodociągowym i wodomicrzem głównym.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jednocześnie potwierdzam otrzymanie informacji na podstawie art. 13 RODO. 'czytelny podpis Najemcy POMĘCZENIE do Umowy najinu lokalu mieszkalnego, umowa nr S /C'^/2020// z dnia .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
7.Wszelkie zmiany umowy wymagają formy pisemnej pod rygorem nieważności. 8.Nieważność któregokolwiek z postanowień niniejszej umowy nie powoduje nieważności pozostałych postanowień.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"V Części Szczególnej Umowy. Jeśli zabezpieczeniem spłaty Kredytu i/lub Pożyczki jest zastaw rejestrowy, co wynika z pkt.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Po otrzymaniu sygnału napad Zleceniobiorca podejmie niezwłocznie próbę telefonicznego ustalenia przyczyny zaistnienia alarmu sygnalizującego napad, używając hasła określonego w zał. nr 1 do umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zmiana harmonogramu spłaty pożyczki wymaga zmiany Umowy pożyczki. 5.Spłata pożyczki dokonywana będzie przez Pożyczkobiorcę na rachunek o numerze: cnumer rachunku na spłatę>.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
16.Cena wyświetlana przy tytule nie obejmuje opłaty za dostawę. Koszt dostawy zostanie dołączony do zakupionego towaru.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Koszt połączenia według stawki operatora. Pożyczkobiorca może skorzystać ze wzoru formularza odstąpienia od Umowy, o którym mowa w pkt 5.2(f) jednak nie jest to obowiązkowe.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zwrot towaru do Sklepu następuje na koszt Klienta. Prosimy o zamieszczenie na opakowaniu zewnętrznym przesyłki numeru zamówienia oraz dopisku Odstąpienie od umowy, a także dołączenie do przesyłki oświadczenia o odstąpieniu od umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)wyłączonych z przewozu na podstawie odrębnych przepisów, b)przekraczających rozmiarem i masą limity określone w OWH,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Na życzenie Abonenta, Operator może dokonać także montażu Gniazd Dodatkowych za Opłatą Jednorazową. Za korzystanie z Gniazda Dodatkowego Operator może nałożyć na Abonenta kolejną Opłatę Abonamentową.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
c)Usługa P. O. D. - Zleceniodawca może zamówić dokument potwierdzający doręczenie przesyłek. Niniejszy dokument zostanie mu doręczony automatycznie na określony adres e mail.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"4.Bank Płatnika - bank prowadzący rachunek Płatnika, który jest obciążany kwotami Polecenia zapłaty. 5.Bank Odbiorcy - bank prowadzący rachunek Odbiorcy, który jest uznawany kwotami Polecenia zapłaty.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"13, dotyczą w szczególności oświadczeń woli związanych:  a) ze składaniem wniosków oraz z zawieraniem umów o czynności bankowe,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zasady te zostały szczegółowo opisane w Regulaminie. 13.Bank ponosi odpowiedzialność za szkodę wynikłą wskutek nieterminowego lub nieprawidłowego przeprowadzenia Transakcji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Od zwracanych należności potrąca się 10% odstępnego. 7.Podróżny ma prawo zgłosić reklamację.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)twórczego realizowania programu nauczania (m.in. autorskiego - zatwierdzonego przez Radę Pedagogiczną), d)pełnego uczestnictwa w życiu Szkoły,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
f)inne źródła. 3)Wysokość wypisowego i czesnego ustala Dyrektor Szkoły.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Zajęcia fakultatywne są płatne zgodnie z powyższym cennikiem. 4.Zapisy na zajęcia fakultatywne prowadzi dyrektor szkoły do 30.09.2018.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Maksymalna suma wszystkich opłat nie może przekroczyć kwoty 100 zł miesięcznie za wszystkie czynności windykacyjne. 9-06-20171/3IDEA Pożyczka Sp. z o. o.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"1. [Nazwa produktu, Nazwa OWU, Nazwa TU] Szczegółowe informacje umożliwiające porównanie ubezpieczeń są zawarte w Kartach produktu, dostępnych u Doradcy. Przedstawionych powyżej informacji dot.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
( 4.Sprzedawca zastrzega sobie prawo do zmiany Regulaminu. Zmiany obowiązują z chwilą ich ogłoszenia na stronie internetowej Sklepu internetowego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W takim przypadku Bank może obniżyć kwotę Limitu. O obniżeniu kwoty Limitu Kredytobiorca zostanie powiadomiony przez Bank w formie pisemnej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"11.Zapraszamy do korzystania ze strony: www.merlin.pl/pomoc, gdzie przedstawiliśmy odpowiedzi na najczęściej zadawane przez Klientów pytania. Regulamin obowiązuje od dnia 19 września 2020 roku.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"4 maja 2007 r. w sprawie szczegółowych warunków funkcjonowania systemu elektroenergetycznego - zwanym dalej Rozporządzeniem systemowym, 1.3.ustawą z dn. 23 kwietnia 1964r.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§12 1.Użytkownicy zobowiązani są wnosić w okresach miesięcznych zaliczki z tytułu c.o. i c.c.w. (Z). 2.Wysokość zaliczki z tytułu c.o.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
8.Rada Pedagogiczna jest kolegialnym organem przedszkola. 9.W skład Rady Pedagogicznej wchodzą wszyscy nauczyciele i terapeuci zatrudnieni w placówce.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"tabelami amortyzacji dla odpowiednich towarów (patrz, www.geis.pl). W przypadku przesyłek zawierających towary przesyłane do naprawy ich cena zakupu powinna być zawsze pomniejszona o 20% oraz o odpowiednią wartość amortyzacji.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
hipoteka wpisana w KW na pierwszym miejscu 5 A.2. hipoteka wpisana w KW na innym miejscu niż pierwsze .. 6 A.3.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"1. [Nazwa produktu, Nazwa OWU, Nazwa TU] Szczegółowe informacje umożliwiające porównanie ubezpieczeń są zawarte w Kartach Produktu, dostępnych u przedstawiciela Ubezpieczającego. Przedstawionych powyżej informacji dot.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Organem sprawującym nadzór pedagogiczny nad działalnością Szkoły jest Mazowiecki Kurator Oświaty w Warszawie. 3.Statut Liceum jest podstawowym aktem prawnym regulującym działalność Szkoły.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.Od momentu odebrania dziecka spod opieki nauczycielki lub opiekunki za jego bezpieczeństwo odpowiadają rodzice. U’ za zgodność z oryginałem 6 §13 1.Przedszkole przeprowadza rekrutacje według kolejności zgłoszeń.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zwrot należności Klientom. 17.Do sprzedaży promocyjnej oraz wyprzedaży przeznaczona jest ograniczona liczba produktów.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Dz. U. z 2012 r., poz. 1376, z późn. zm. ), nie wymagają podpisu oraz stempla bankowego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)kosztów związanych z zawarciem umowy pożyczki, c)ryzyka zmiany stopy o procentowej oraz możliwości zmiany całkowitego kosztu kredytu (pożyczki) w przypadku zmiany tej stopy,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przelew tradycyjny na konto bankowe. Płatność gotówką przy odbiorze osobistym.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)za semestr- zimowy najpóźniej do dnia 30 września, b)za semestr letni najpóźniej do dnia 15 lutego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)częstotliwość sporządzania wyciągów: jeden raz w miesiącu, ostatniego dnia miesiąca. Posiadacz może w dowolnym momencie wnioskować o zmianę sposobu otrzymywania wyciągów z Rachunku.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)pisemnie, c)osobiście w Biurze Obsługi Klienta,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)liczby spłaconych pożyczek, b)terminowości spłaty pożyczek,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
14.Bank prowadzi obsługę Lokat w formie gotówkowej i bezgotówkowej. Transakcje gotówkowe są wykonywane w formie wpłaty gotówki na Lokatę lub wypłaty gotówki z Lokaty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Zamawiający wyraża zgodę, aby Spółka wykonywała czynności pośrednictwa również na rzecz drugiej strony transakcji, tzn. na rzecz zbywcy Nieruchomości, z pobraniem wynagrodzenia włącznie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)Użytkownik Karty złoży pisemną rezygnację ze wznowienia Karty, c)dotychczasowa Karta nie została aktywowana,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"7.Osobom znajdującym się na terenie kąpieliska nie wolno: 1)przekraczać gunie stref oznaczonych bojami:  a)boje czerwone- strefa dla nie umiejących pływać o głębokości do 120 cm,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
W jednej klasie łączna liczba miejsc dla Dobroczyńców Fundacji nie może być wyższa niż 6. Status Dobroczyńcy przysługuje w okresie trwania umowy darowizny zawartej z Fundacją Edukacji Międzynarodowej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
15.W przypadku reklamacji prosimy o przesłanie wadliwego towaru do Księgarni. Firma nie przyjmuje ji żadnych przesyłek odsyłanych za pobraniem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Realizować zajęcia dodatkowe zgodnie z ramowym rozkładem dnia. 4.Zapewnić wyżywienie (środki dotacyjne) w czasie pobytu dziecka w przedszkolu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
§3 1.Miesięczny czynsz z tytułu najmu ustala się w wysokości ..- PLN netto. Kwota ta zostanie powiększona o właściwą stawkę podatku VAT.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Okres ubezpieczenia upływa: o z końcem ubezpieczenia podstawowego, o nie później niż w rocznicę umowy przypadającą w roku, w którym ubezpieczony ukończy 65. rok życia. Gdzie obowiązuje ubezpieczenie?",BEZPIECZNE_POSTANOWIENIE_UMOWNE
wykonuje się raz w roku. 2.Okres rozliczeniowy trwa 12 miesięcy i jest określony uchwałą Zarządu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)prowadzenia odpłatnych zajęć dodatkowych, d)prowadzenia odpłatnych zajęć fakultatywnych do wyboru przez rodzica/ prawnego opiekuna,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Bank dokonuje analizy wpływów oraz analizy transakcji bezgotówkowych po zakończeniu każdego miesiąca kalendarzowego w terminie 10 dni. 2W przypadku: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"5. 6. 7. 8. pośrednictwem poczty elektronicznej. Udzielenie informacji może nastąpić w takiej samej formie, w jakiej została złożona reklamacja bądź zgłoszenie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Bank dokonuje wznowień wyłącznie kart spersonalizowanych. 4.Bank zastrzega sobie prawo do niewznawiania Karty na kolejny okres ważności, jeżeli: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"7.W celu rozstrzygnięcia sporu pomiędzy Pożyczkodawcą a Pożyczkobiorcą, istnieje także możliwość skorzystania z platformy internetowej ODR, dostępnej pod adresem: https://webgate.ec.europa.eu/odr/main/index.cfm? event=main.home.show&lng=PL.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Uczniowie Szkoły § 14 1. Do klasy pierwszej liceum przyjmowani są absolwenci gimnazjum Middle Years Programme lub odpowiedniej szkoły zagranicznej, którzy wykazują się dobrą znajomością języka angielskiego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Uczestnicy imprezy będą mieli również możliwość zakupu napojów i jedzenia oraz sprzedaż piwa o zawartości alkoholu do 3,5% umieszczonych na terenie imprezy. Terenem wyznaczonym do spożywania piwa jest teren imprezy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 2.Pozostałe postanowienia pozostąją bez zmian. § 3.Zarządzenie wchodzi w życie z dniem podpisania.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
